ra,dec,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,ref_epoch,pmra,pmdec,parallax,radial_velocity
129.3343991641667,18.469423113865727,19.886042,209.1848983173541,0.8945157,2016.0,-2.0262018541186313,-7.28787467517425,0.5393525794347998,
129.5953459009238,18.432775665959586,20.869024,84.59352727622304,1.0642939,2016.0,,,,
129.50682238096056,18.411332773691445,20.431047,126.62741083289993,0.8613346,2016.0,1.364674588337712,-3.38055011176206,-1.1198603878694062,
129.63006132204606,18.454697904835292,20.130285,167.04454741214107,0.82352597,2016.0,-2.5460148660533517,-3.291200591341507,0.31425690639781867,
129.6581124421025,18.485651916248024,20.397192,130.63804593197136,0.7725666,2016.0,-1.4559485648183499,-2.0524334629442973,0.009940946854099755,
129.64464083315823,18.521915649880707,20.329123,139.09055920095994,0.8958614,2016.0,-4.989068174942794,-5.860835197298081,-0.0547133178645548,
129.62625507936787,18.55715269597031,19.088127,436.21051482089,1.1791732,2016.0,1.7367172474775026,-2.2571007433765775,0.9166360725669802,
129.46182553705904,18.46594303007038,20.51622,117.07345687582956,1.2860156,2016.0,0.5830773795582374,-1.3413326923739386,2.64486532243438,
129.49205644755597,18.539941400361872,11.478485,482561.6105329577,188.83171,2016.0,-4.1417207321724065,-1.368091013093489,0.28542087765258456,36.570732
129.5523914198036,18.580866488358073,18.040386,1144.964542783556,1.5192399,2016.0,-0.7794966967130528,-6.182493886081804,0.44380871833881824,
129.5946147222536,18.571091654571365,19.14958,412.20609176125754,0.95116884,2016.0,0.09392746799612799,0.23747063176230324,0.31055505244373327,
129.56146275880909,18.670464661314675,18.259335,935.8644716489924,1.3086164,2016.0,12.463542743067288,-2.2709545728353504,1.5500697815620093,
129.18586497082114,18.3820714416958,19.144938,413.9730161221312,1.0344839,2016.0,3.298402434507982,-10.80472826866972,0.29952618675962883,
129.25553140354174,18.469794008008453,20.180792,159.45193314956825,0.85020137,2016.0,0.3844746159862974,-3.9595493092190623,0.24593179905839413,
129.16890506425315,18.4476654984942,20.671488,101.47322535562542,1.0110866,2016.0,,,,
129.2237661392581,18.4958004661356,13.473628,76823.7834486645,22.180124,2016.0,-34.85849380458625,-11.688181190503805,5.366900495937691,36.314034
129.17919544854254,18.49549266912208,21.225492,60.91855940053368,1.8858167,2016.0,,,,
129.30137501328215,18.495828497730898,18.241312,951.5280934823645,9.117933,2016.0,-29.62302990717312,0.15657804935941994,3.1062929598416873,
129.24638831332194,18.53829112900454,20.86997,84.51980988648646,1.627588,2016.0,,,,
129.2539316387894,18.563920696866674,17.539558,1816.030810545329,1.7374554,2016.0,1.5696977595875499,-0.622555347843166,0.7620272300970605,
129.13344896537632,18.494223018146865,17.793966,1436.6795521488039,1.9954183,2016.0,28.06017962589232,-45.19730947005555,2.02533470715291,
129.1244594734968,18.505950794266393,19.392073,329.69882362652885,1.0659764,2016.0,-4.8322685813640645,1.6396594640574071,2.1313920586330206,
129.13214795480363,18.51375584078322,20.80372,89.83765687506695,1.4549768,2016.0,,,,
129.10071042827775,18.515662820952567,20.887285,83.18256143834961,1.1649354,2016.0,,,,
