# ra,dec,mag,mag_error
130.224776,21.056408,20.6334,0.013606
129.850342,20.964197,20.0993,0.005169
130.003613,20.998128,21.7197,0.060532
129.976451,21.022790,20.4793,0.007939
130.031940,21.062666,9.2430,0.000192
129.970248,21.104171,19.5315,0.003730
129.801742,21.040784,20.9033,0.021679
129.863638,21.053853,17.3318,0.000995
129.823795,21.063973,17.8632,0.001339
129.858078,21.072934,19.3427,0.003121
129.856562,21.095871,19.3933,0.003387
129.861421,21.092669,19.2548,0.003179
129.815172,21.063222,19.1176,0.002907
128.729403,20.177378,18.4793,0.001731
128.723474,20.191056,20.0473,0.005186
128.709777,20.199085,20.6769,0.009459
128.733496,20.245139,20.5485,0.008793
128.702338,20.273321,18.2088,0.001666
128.761623,20.268991,19.8588,0.004579
128.580271,20.227370,20.7155,0.010572
128.580977,20.253577,21.0078,0.020266
128.693200,20.299443,19.0997,0.002836
128.668808,20.355372,16.4612,0.000659
128.669455,20.353976,20.7701,0.010912
128.702360,20.390213,18.7866,0.002038
128.712422,20.382413,20.4054,0.007198
128.860349,20.330251,19.7021,0.003849
128.897589,20.344998,20.8491,0.017796
128.880371,20.341194,18.7672,0.002218
128.877903,20.383108,19.9389,0.004986
128.963205,20.375240,19.8013,0.005234
128.952138,20.387650,17.8176,0.001351
128.929527,20.385727,19.8201,0.004526
128.928471,20.419875,15.6399,0.000412
128.905949,20.431841,16.9559,0.000725
128.879375,20.446905,16.5094,0.000639
128.750554,20.409197,15.7739,0.000403
128.759294,20.486688,14.5561,0.000280
128.886526,20.512930,15.1154,0.000318
128.790425,20.511187,17.1996,0.000825
128.862319,20.544562,15.4467,0.000369
128.833132,20.533132,19.2885,0.003178
128.815825,20.541692,20.0239,0.005363
128.664760,20.421556,20.3019,0.006125
128.784001,20.556897,19.2256,0.002882
128.803500,20.590461,19.5236,0.003457
128.980995,20.483018,13.6018,0.000178
128.979171,20.494078,20.2556,0.006453
128.945026,20.497141,20.8115,0.017425
128.974263,20.509692,20.4606,0.007100
129.036454,20.537346,17.7265,0.012611
129.023048,20.571983,20.7765,0.014451
129.157306,20.588233,19.1351,0.002887
129.158015,20.613961,17.9145,0.001403
128.907392,20.584003,19.0585,0.002248
128.902984,20.580105,19.7032,0.003928
128.953477,20.637020,20.6285,0.009097
128.922200,20.614287,20.7277,0.011664
129.018230,20.621459,12.8778,0.000244
129.010956,20.671981,17.6548,0.001097
128.947500,20.666089,16.6152,0.000553
129.014293,20.677415,18.8511,0.002032
129.176867,20.640305,21.2148,0.024071
129.252333,20.689820,15.4550,0.000441
129.171654,20.641526,20.5888,0.010316
129.135322,20.672481,19.8806,0.004526
129.149384,20.692354,20.8860,0.012088
129.316785,20.724067,20.0081,0.005880
129.244755,20.768615,20.8850,0.019062
129.285614,20.803960,16.5684,0.000837
129.048993,20.732376,17.3305,0.000933
129.043085,20.757455,19.4346,0.003449
129.110779,20.752232,19.9557,0.004503
129.188278,20.753882,17.3080,0.001045
128.517936,19.186496,20.8990,0.018900
128.514225,19.235637,15.9340,0.000657
128.482588,19.221981,18.7271,0.001962
128.505367,19.263673,16.0949,0.000527
128.726755,19.236459,19.2722,0.002833
128.725323,19.253787,17.6554,0.001144
128.696949,19.252000,19.7860,0.011135
128.651833,19.240468,20.7601,0.016182
128.633657,19.255640,19.6160,0.003672
128.678526,19.240760,18.5820,0.001904
128.654257,19.275673,21.6592,0.045992
128.720634,19.271178,11.6572,0.000212
128.722654,19.313319,19.5853,0.003538
128.724170,19.335899,17.6084,0.001053
128.753655,19.335722,13.9194,0.000394
128.779532,19.343201,20.8674,0.014442
128.615131,19.287363,20.0720,0.005297
128.582208,19.314481,20.0474,0.011442
128.510080,19.322715,15.3983,0.001736
128.542954,19.345961,16.5171,0.000708
128.563923,19.353124,19.7088,0.004334
128.676046,19.324881,19.2838,0.003154
128.736551,19.407450,15.8900,0.000428
129.079315,19.231328,18.7744,0.002200
128.965614,19.229814,14.9285,0.001826
129.029869,19.306260,19.9149,0.007086
129.123953,19.259783,17.9687,0.001221
129.077725,19.272827,20.7373,0.009557
129.148572,19.284314,20.8076,0.013489
129.142410,19.317729,15.5687,0.000416
129.092110,19.328206,19.1820,0.003080
129.101520,19.321892,21.0392,0.019231
128.919312,19.276978,17.9347,0.001336
128.904573,19.267455,18.3493,0.001531
128.901895,19.338791,20.7937,0.010849
129.055619,19.360593,16.1981,0.000540
129.054256,19.414679,19.1743,0.002750
128.972382,19.369565,20.4430,0.007996
128.968125,19.388806,20.6427,0.010605
128.986893,19.415617,16.7530,0.000691
128.994620,19.420579,19.7611,0.003816
129.195237,19.376673,19.9385,0.004717
129.237968,19.394715,19.5855,0.003850
129.251342,19.408538,21.0720,0.037078
129.136348,19.381664,17.4863,0.001054
129.136587,19.397268,20.8617,0.018844
129.172058,19.415832,20.7458,0.011920
129.194138,19.402957,11.2405,0.000448
129.219210,19.451113,21.2635,0.029000
129.323689,19.437710,19.9014,0.013284
129.294717,19.426467,18.9516,0.002642
129.322619,19.468061,20.3413,0.007313
129.222722,19.491331,21.7277,0.052661
129.111905,19.407397,17.8356,0.001198
129.163521,19.492414,18.9118,0.003892
129.042741,19.456726,20.3055,0.006004
129.048385,19.489497,15.8629,0.000423
129.124062,19.508873,20.9041,0.020852
129.147270,19.519779,19.1777,0.002619
129.171340,19.571283,14.9259,0.000266
129.184953,19.592660,19.6962,0.004184
128.842820,19.373981,20.9906,0.012626
128.866704,19.383475,21.1017,0.021454
128.802415,19.394148,19.2517,0.002996
128.830994,19.416496,15.2098,0.000325
128.851097,19.428886,19.0451,0.002634
128.919193,19.489370,17.5010,0.000971
128.756222,19.411624,21.2441,0.020356
128.779590,19.444659,20.0474,0.004648
128.821684,19.493522,19.7156,0.010532
128.839620,19.552510,17.3725,0.000924
129.030821,19.512779,20.8824,0.018309
128.999287,19.525471,12.8348,0.000284
128.998928,19.514374,17.4362,0.001001
129.019443,19.518969,13.4796,0.000204
129.051003,19.572120,20.0071,0.005003
129.003821,19.551909,20.1833,0.006428
129.103787,19.595779,14.9762,0.001038
129.160576,19.628312,20.7910,0.016610
129.042237,19.622276,20.9271,0.015758
129.051929,19.633989,14.5667,0.000320
129.047994,19.638497,20.4424,0.008129
129.127364,19.690330,19.8175,0.004633
129.108839,19.696923,16.9261,0.000875
128.963443,19.648133,19.3702,0.003518
128.919316,19.615378,19.6526,0.004149
128.858921,19.636282,19.9664,0.004933
128.927284,19.643995,20.7301,0.010439
128.950632,19.663844,16.9587,0.000760
129.025809,19.670518,14.8793,0.000328
129.033417,19.700959,19.2594,0.003201
128.979301,19.683523,20.4035,0.009853
129.684866,19.837007,16.9798,0.000742
129.806160,19.913783,19.9325,0.005053
129.796170,19.907652,21.4406,0.025625
129.788613,19.947612,19.9058,0.004699
129.759121,19.945881,19.8499,0.003965
129.740910,19.939999,16.1921,0.000510
129.601832,19.901341,17.4507,0.000966
129.648212,19.943105,20.6576,0.010171
129.633660,19.998825,15.5438,0.000450
129.732262,20.004252,20.6996,0.011635
129.787937,20.024620,18.6783,0.002023
129.689436,20.022865,18.9004,0.015170
129.688629,20.034782,11.1800,0.001388
129.926611,19.993867,16.7501,0.000636
129.964018,20.027262,19.9134,0.004428
129.931141,20.016485,20.0378,0.005599
129.853074,20.004437,18.0591,0.001519
129.859143,20.016833,19.3060,0.003113
129.857942,20.029748,18.7810,0.002537
129.855336,20.046930,19.9480,0.004766
129.995988,20.040621,15.7604,0.000417
129.995974,20.031350,9.1424,0.000283
130.042269,20.106679,19.3950,0.003290
130.024280,20.123859,20.8625,0.014320
129.927409,20.106361,19.5242,0.003856
129.851227,20.119004,19.3509,0.003352
129.855427,20.130035,20.4531,0.008493
129.771558,20.074370,18.0054,0.001367
129.824573,20.132301,21.0917,0.022836
129.951687,20.165405,19.4122,0.003275
129.929749,20.162079,13.4494,0.000145
129.914048,20.252311,20.4347,0.011150
129.548624,19.993098,17.8140,0.001211
129.596371,20.001675,19.3763,0.003803
129.634726,20.028366,18.4529,0.002889
129.473335,20.033182,20.2959,0.007925
129.484316,20.040649,14.8126,0.000382
129.513385,20.044825,14.2282,0.000195
129.570022,20.083398,19.4935,0.003758
129.697792,20.125939,19.1038,0.002900
129.615057,20.131949,19.6206,0.003859
129.456490,20.050344,20.5266,0.010158
129.465271,20.059040,17.0623,0.000933
129.493531,20.075762,20.0226,0.005335
129.484186,20.107678,20.5891,0.008487
129.408800,20.122480,18.5525,0.002587
129.475399,20.128843,19.1557,0.003308
129.485952,20.134019,13.5751,0.000238
129.468059,20.150357,20.9759,0.023658
129.565346,20.129758,19.1399,0.003023
129.527146,20.149572,20.8928,0.017288
129.542581,20.157505,16.7806,0.000773
129.540691,20.158645,18.6108,0.002366
129.502110,20.156707,17.1419,0.001061
129.490035,20.192315,19.1599,0.002935
129.541073,20.194596,16.5827,0.000752
129.688052,20.145594,21.4475,0.044338
129.689105,20.183174,14.1673,0.000246
129.707553,20.229373,19.0821,0.002586
129.835894,20.217975,21.1911,0.032924
129.839670,20.228110,16.5512,0.000639
129.825612,20.243162,14.3779,0.000257
129.880104,20.249919,20.8887,0.016978
129.895283,20.260730,21.0571,0.027790
129.628555,20.201888,15.6630,0.000390
129.689427,20.288037,20.4570,0.008425
129.589259,20.247185,19.4843,0.004717
129.593066,20.274775,19.9758,0.005072
129.577487,20.283744,14.0163,0.000284
129.651415,20.309072,20.3035,0.007086
129.628235,20.306178,19.9786,0.005688
129.731863,20.298799,17.3944,0.000912
129.719515,20.332355,17.9540,0.001553
129.724370,20.328150,20.5954,0.010288
129.753784,20.334028,14.1931,0.000279
129.780310,20.356187,20.4615,0.009026
129.764128,20.375661,13.8997,0.000192
129.678287,20.339065,21.0556,0.018882
129.726992,20.356850,19.9626,0.005069
129.020463,19.849315,20.6838,0.015124
129.067304,19.867409,18.8005,0.002595
129.042713,19.878521,20.5476,0.012004
129.096426,19.930375,20.9136,0.024240
128.950382,19.909385,20.0698,0.005202
128.920339,19.961896,14.8072,0.001211
129.003837,19.978782,17.3524,0.001003
129.007608,20.074522,14.7897,0.000290
129.013602,20.076325,17.4697,0.000994
129.149819,20.023177,16.4422,0.000601
129.161551,20.040688,17.3820,0.001509
129.288928,19.438662,20.0533,0.005409
129.239442,19.471240,20.4963,0.012138
129.257542,19.500821,12.0516,0.000198
129.169561,19.480586,19.7500,0.004388
129.133180,19.471850,13.6416,0.000219
129.043219,19.464620,17.9862,0.001388
129.264513,19.535958,15.5561,0.001277
129.158277,19.531930,16.9364,0.000771
129.203924,19.583989,15.0311,0.000306
128.857425,19.331744,20.8243,0.016212
128.868882,19.345105,18.8440,0.002021
128.823497,19.383146,14.5891,0.000278
128.967750,19.434781,16.4468,0.000594
128.726242,19.438182,16.6384,0.000597
128.733765,19.442332,19.6342,0.003585
128.922116,19.547083,15.0195,0.000265
128.789237,19.531941,20.5037,0.007485
128.797929,19.551989,20.0819,0.005594
128.851912,19.567797,16.6262,0.000671
129.034170,19.492114,16.6978,0.000707
129.038255,19.507635,19.8824,0.003985
129.045544,19.605150,19.8120,0.004783
129.126172,19.573706,17.5051,0.001094
129.151469,19.610429,20.6635,0.009933
129.054314,19.649505,20.1341,0.006123
129.119559,19.644282,19.1788,0.003051
128.944882,19.569703,19.3067,0.003128
128.869801,19.611332,18.4548,0.001747
128.932544,19.682269,14.6069,0.000276
128.990525,19.669925,16.2514,0.000585
128.441673,19.343058,13.7485,0.000246
128.502133,19.388834,18.0700,0.001550
128.496806,19.441726,16.7282,0.000750
128.601484,19.468504,19.7057,0.004348
128.575135,19.473238,20.0031,0.005662
128.474211,19.492356,20.9644,0.024204
128.491729,19.516049,18.0715,0.001600
128.448421,19.592398,20.9515,0.017217
128.673330,19.573148,19.8739,0.004109
128.801216,19.615871,18.7313,0.002164
128.786407,19.645228,20.4550,0.016499
128.804324,19.667107,18.0446,0.001341
128.733743,19.614993,17.7098,0.001485
128.785830,19.655260,18.7467,0.002102
128.779159,19.685981,19.9077,0.012738
128.779440,19.685943,17.9993,0.002504
128.660044,19.628599,20.6466,0.008674
128.507193,19.633352,15.9815,0.000540
128.570402,19.646263,15.2404,0.000804
128.584860,19.653334,20.8569,0.014466
128.566030,19.680845,20.3946,0.006306
128.686100,19.649040,19.9479,0.004733
128.668049,19.700237,18.9819,0.002857
128.652446,19.725076,20.3468,0.006811
128.827604,19.653936,15.6311,0.001640
128.806255,19.666870,20.8688,0.025996
128.840914,19.709077,18.7363,0.002343
128.839066,19.705432,18.0428,0.001490
128.811542,19.710494,18.8146,0.002432
128.861572,19.747784,20.0009,0.005083
128.869672,19.795812,20.3556,0.006438
128.893576,19.804092,12.9401,0.000303
128.750722,19.747328,17.6337,0.001269
128.800013,19.762582,18.5468,0.001905
128.752568,19.815171,19.0974,0.002643
128.864381,19.843558,18.0521,0.004273
128.489214,19.670645,21.5057,0.036283
128.575213,19.758109,20.0347,0.004548
128.600342,19.793360,12.8568,0.000298
128.509818,19.785503,19.2049,0.002638
128.548100,19.799279,20.5681,0.008536
128.441418,19.781671,20.4984,0.007235
128.466929,19.812260,19.0968,0.002552
128.458598,19.816158,17.5716,0.001001
128.423943,19.842642,18.2104,0.001372
128.488232,19.830652,17.5684,0.000938
128.467154,19.835425,16.3196,0.000577
128.490277,19.833562,20.2059,0.005302
128.464566,19.879140,17.8734,0.001322
128.684458,19.815515,20.9058,0.015178
128.790165,19.898692,14.5960,0.000261
128.717607,19.967359,19.4911,0.003647
128.760104,19.987252,20.6606,0.020690
128.753215,20.019510,20.3527,0.006669
128.607264,19.955630,16.4002,0.000544
128.730665,20.042998,20.9496,0.016016
128.640531,20.048356,20.6257,0.009508
128.610051,20.049481,15.5447,0.000383
128.495338,19.972513,20.9760,0.019878
128.503665,20.065040,20.6593,0.008044
128.718470,19.360439,19.7481,0.004145
128.699755,19.397339,16.1806,0.000522
128.640680,19.406969,20.8344,0.014650
128.610492,19.409273,19.3315,0.003295
129.013395,19.199292,17.3805,0.001063
128.987210,19.226132,21.4821,0.042797
128.964359,19.229188,18.8827,0.002877
129.047938,19.261211,18.9839,0.002689
129.047784,19.272907,19.8642,0.004172
129.002121,19.263438,20.2400,0.005943
129.150458,19.332530,19.0920,0.002577
129.124697,19.352365,20.0912,0.004774
129.102327,19.373983,19.0118,0.002359
128.930742,19.246800,13.8289,0.001581
128.932424,19.263362,18.5095,0.001868
128.988378,19.319041,19.7938,0.005346
128.889838,19.281971,17.5069,0.001019
128.959842,19.378658,21.4162,0.050292
129.055125,19.435693,20.6931,0.012359
129.218458,19.355355,20.6719,0.011853
129.119786,19.392391,18.6984,0.002138
129.218065,19.442110,20.8604,0.021620
129.285923,19.466595,16.0677,0.000478
129.319150,19.450131,16.3219,0.000920
129.317614,19.461550,21.0028,0.020400
129.140346,19.436171,17.9922,0.001938
129.117471,19.453771,19.9116,0.004426
129.156359,19.467053,19.7618,0.004238
129.061714,19.463976,18.3373,0.001693
129.054087,19.473583,20.7401,0.011210
129.187225,19.536812,20.1596,0.013840
129.254324,19.542285,17.6671,0.001254
129.241875,19.552755,13.0116,0.000455
129.145032,19.552825,17.0271,0.000737
129.122584,19.550207,17.0562,0.000845
129.186629,19.591634,19.0904,0.002676
128.839741,19.369310,20.6509,0.011071
128.874582,19.382555,12.9656,0.000392
128.798769,19.419829,19.0912,0.002655
128.858817,19.449737,20.9535,0.019038
128.943981,19.424209,17.6624,0.001080
128.956930,19.448638,20.6524,0.008685
128.989196,19.470297,18.7615,0.002147
128.895796,19.437956,17.8904,0.001194
128.934745,19.505697,20.3555,0.007824
128.723488,19.428184,19.9557,0.004551
128.723707,19.449315,16.5883,0.000794
128.746306,19.489572,14.9364,0.000297
128.835947,19.533722,20.2477,0.005604
128.892453,19.520900,18.4333,0.001608
128.781726,19.566564,20.3433,0.005980
128.852841,19.593422,20.8207,0.016254
128.998457,19.510649,12.6399,0.000367
128.994227,19.524031,19.1703,0.002942
129.065254,19.540446,20.5731,0.011420
129.073343,19.576226,18.9811,0.002269
128.988156,19.578301,20.2416,0.006866
129.018730,19.574350,13.6652,0.003376
129.018909,19.586158,20.5042,0.007681
129.144399,19.644744,13.1280,0.000169
129.058573,19.621440,12.3151,0.000326
128.883201,19.598272,17.4845,0.001043
128.884861,19.621292,16.4414,0.000595
128.945118,19.647406,20.5071,0.011421
128.915482,19.659869,17.1149,0.001534
129.086609,19.692907,16.5162,0.000559
129.016116,19.706797,19.0949,0.002839
128.481536,19.331864,19.5789,0.004200
128.474936,19.334025,20.2136,0.012912
128.515819,19.381392,19.5595,0.003760
128.454439,19.412289,20.3066,0.007646
128.538491,19.430794,20.9609,0.022340
128.521477,19.431779,20.8267,0.013343
128.476338,19.448860,19.9932,0.005863
128.553593,19.477300,19.3350,0.003358
128.569679,19.482404,18.5366,0.002285
128.523150,19.468135,20.4144,0.013169
128.419196,19.429065,18.1247,0.001795
128.459709,19.469270,16.0473,0.000494
128.421792,19.482430,20.6794,0.013722
128.410923,19.478886,17.6603,0.001215
128.426349,19.510057,14.3493,0.000311
128.481368,19.502374,16.4498,0.000631
128.467542,19.509746,11.4225,0.000449
128.555743,19.537501,20.5589,0.007616
128.416373,19.546109,20.3903,0.006989
128.667063,19.487071,20.8154,0.019822
128.732541,19.558159,18.4220,0.001946
128.617541,19.521308,21.3427,0.036592
128.728073,19.652769,20.1576,0.004876
129.238985,19.522964,17.9268,0.001351
129.253157,19.523297,16.9132,0.000750
129.250677,19.524358,16.9378,0.000735
128.861506,19.397970,15.5573,0.001835
128.934525,19.416308,16.6556,0.000594
128.916519,19.527486,20.2024,0.006664
128.748496,19.412980,20.8769,0.023081
128.802103,19.497822,17.7498,0.001252
128.766440,19.481416,21.4744,0.021821
128.751388,19.516668,19.8362,0.005505
128.831321,19.525363,18.3915,0.001695
128.870118,19.557336,16.8213,0.000714
128.845882,19.616523,17.9295,0.001390
129.029365,19.491479,17.2280,0.000923
129.020786,19.541656,20.7092,0.015736
129.066304,19.524657,16.6310,0.000740
129.095388,19.563039,20.5555,0.009057
129.059912,19.554419,18.2917,0.001768
128.966181,19.535174,20.5131,0.007341
129.081267,19.585086,19.0810,0.002981
129.137358,19.610590,18.4888,0.001845
129.074521,19.636287,19.5383,0.005825
129.079027,19.671567,19.9484,0.005270
129.099508,19.687971,19.3184,0.003306
128.979907,19.668588,18.5373,0.001971
128.926509,19.675148,14.6468,0.000270
129.021842,19.633523,16.9409,0.001006
129.031295,19.688675,20.7575,0.015245
128.964481,19.707830,14.1899,0.000261
128.465656,19.288801,20.7866,0.024226
128.491501,19.376639,19.8670,0.010912
128.454602,19.375089,19.7046,0.004919
128.534801,19.485105,13.5843,0.000243
128.578332,19.533292,20.6473,0.009633
128.425013,19.451137,20.9129,0.016501
128.449643,19.480007,20.1929,0.006108
128.432267,19.571742,20.8889,0.019044
128.408281,19.706263,20.9258,0.018296
128.689197,19.522066,16.4919,0.000677
128.654688,19.539478,19.1482,0.002858
128.748086,19.571121,17.7759,0.001189
128.785128,19.634609,20.8209,0.015646
128.801120,19.640107,20.7561,0.012826
128.753399,19.635820,20.8297,0.022236
128.762580,19.692869,19.2047,0.002814
128.651764,19.614162,19.4715,0.003127
128.648631,19.614046,16.7355,0.000664
128.566624,19.635011,19.3647,0.003315
128.588572,19.689780,18.8220,0.002227
128.658977,19.665580,19.7682,0.004638
