390.59503   409547.25000
390.60022   406818.46875
390.60544   404972.15625
390.61066   410012.31250
390.61588   405965.15625
390.62109   409988.12500
390.62631   409293.06250
390.63153   416390.37500
390.63675   404005.50000
390.64194   405105.78125
390.64716   403460.75000
390.65237   405211.03125
390.65759   409426.46875
390.66281   416553.15625
390.66803   411187.59375
390.67325   412383.09375
390.67844   410404.31250
390.68365   408713.03125
390.68887   411917.87500
390.69409   408773.37500
390.69931   407654.34375
390.70453   405082.93750
390.70975   442605.03125
390.71494   410734.25000
390.72015   406754.31250
390.72537   403539.90625
390.73059   402543.59375
390.73581   406792.18750
390.74103   400244.31250
390.74625   396852.75000
390.75146   405657.06250
390.75665   404579.84375
390.76187   404316.96875
390.76709   404119.25000
390.77231   409086.75000
390.77753   403638.59375
390.78275   400715.56250
390.78796   398072.40625
390.79315   403761.84375
390.79837   406831.68750
390.80359   402403.37500
390.80881   407348.40625
390.81403   402957.78125
390.81924   409130.59375
390.82446   401235.53125
390.82968   400760.31250
390.83487   399612.21875
390.84009   401165.90625
390.84531   410773.03125
390.85052   397967.96875
390.85574   398668.12500
390.86096   399915.65625
390.86618   398666.50000
390.87137   401420.56250
390.87659   399916.21875
390.88181   406453.12500
390.88702   397310.28125
390.89224   400210.21875
390.89746   401882.31250
390.90268   400732.34375
390.90787   399963.40625
390.91309   395896.12500
390.91830   385715.96875
390.92352   402815.00000
390.92874   397610.12500
390.93396   404579.46875
390.93918   397157.37500
390.94440   405009.75000
390.94958   395114.34375
390.95480   407168.62500
390.96002   410626.03125
390.96524   405047.25000
390.97046   395374.59375
390.97568   403051.40625
390.98090   400250.62500
390.98608   398349.53125
390.99130   401928.34375
390.99652   406534.93750
391.00174   398664.75000
391.00696   393322.40625
391.01218   401902.06250
391.01740   403451.96875
391.02261   397856.56250
391.02780   398748.00000
391.03302   401252.75000
391.03824   401636.50000
391.04346   404419.31250
391.04868   401299.18750
391.05389   402395.53125
391.05911   396948.90625
391.06430   396452.40625
391.06952   394808.21875
391.07474   396138.71875
391.07996   392621.56250
391.08517   389934.46875
391.09039   392371.56250
391.09561   393485.06250
391.10080   398826.37500
391.10602   396048.62500
391.11124   399294.81250
391.11646   393630.71875
391.12167   396354.09375
391.12689   399081.12500
391.13211   399869.50000
391.13733   395936.15625
391.14252   401883.65625
391.14774   397940.87500
391.15295   393468.50000
391.15817   396537.68750
391.16339   397606.65625
391.16861   395939.62500
391.17383   397243.40625
391.17902   405305.93750
391.18423   401157.50000
391.18945   397072.53125
391.19467   400700.25000
391.19989   399869.15625
391.20511   402031.12500
391.21033   399138.59375
391.21555   400685.50000
391.22073   398717.84375
391.22595   385540.21875
391.23117   391360.12500
391.23639   392681.37500
391.24161   399388.00000
391.24683   402092.65625
391.25204   396394.28125
391.25723   389808.93750
391.26245   395734.71875
391.26767   396797.43750
391.27289   393401.09375
391.27811   400175.59375
391.28333   395707.43750
391.28854   394169.56250
391.29373   400376.09375
391.29895   396537.56250
391.30417   398803.31250
391.30939   389724.34375
391.31461   388131.56250
391.31982   395576.03125
391.32504   401195.96875
391.33026   393407.59375
391.33545   392489.06250
391.34067   394702.06250
391.34589   399644.46875
391.35110   402517.15625
391.35632   398444.62500
